segment_id,source_run,flight_name,icao24,split
step1_raw_20230707_20230731/20230722_0101db_104027_121627,step1_raw_20230707_20230731,20230722_0101db_104027_121627,0101db,train
step1_raw_20230707_20230731/20230722_0101e0_083906_102442,step1_raw_20230707_20230731,20230722_0101e0_083906_102442,0101e0,train
step1_raw_20230707_20230731/20230722_02013c_110039_111015,step1_raw_20230707_20230731,20230722_02013c_110039_111015,02013c,train
step1_raw_20230707_20230731/20230722_040204_103252_112821,step1_raw_20230707_20230731,20230722_040204_103252_112821,040204,train
step1_raw_20230707_20230731/20230723_0101dc_091438_101111,step1_raw_20230707_20230731,20230723_0101dc_091438_101111,0101dc,train
step1_raw_20230707_20230731/20230723_040105_101608_105745,step1_raw_20230707_20230731,20230723_040105_101608_105745,040105,train
step1_raw_20230707_20230731/20230723_040199_103554_111523,step1_raw_20230707_20230731,20230723_040199_103554_111523,040199,train
step1_raw_20230707_20230731/20230723_040203_110541_120454,step1_raw_20230707_20230731,20230723_040203_110541_120454,040203,train
step1_raw_20230707_20230731/20230723_06a040_134217_134425,step1_raw_20230707_20230731,20230723_06a040_134217_134425,06a040,val
step1_raw_20230707_20230731/20230723_06a0e8_093532_101259,step1_raw_20230707_20230731,20230723_06a0e8_093532_101259,06a0e8,train
step1_raw_20230707_20230731/20230723_407979_111240_120654,step1_raw_20230707_20230731,20230723_407979_111240_120654,407979,train
step1_raw_20230707_20230731/20230723_896488_142610_151647,step1_raw_20230707_20230731,20230723_896488_142610_151647,896488,train
step1_raw_20230707_20230731/20230724_0101df_100531_113154,step1_raw_20230707_20230731,20230724_0101df_100531_113154,0101df,train
step1_raw_20230707_20230731/20230724_04018f_095744_102209,step1_raw_20230707_20230731,20230724_04018f_095744_102209,04018f,train
step1_raw_20230707_20230731/20230724_06a103_103843_111707,step1_raw_20230707_20230731,20230724_06a103_103843_111707,06a103,train
step1_raw_2024-02-01_to_2024-03-01/20240220_406a9c_172800_183232,step1_raw_2024-02-01_to_2024-03-01,20240220_406a9c_172800_183232,406a9c,train
step1_raw_2024-02-01_to_2024-03-01/20240221_a85c0b_151304_162931,step1_raw_2024-02-01_to_2024-03-01,20240221_a85c0b_151304_162931,a85c0b,test
step1_raw_2024-02-01_to_2024-03-01/20240221_ac21af_155459_170552,step1_raw_2024-02-01_to_2024-03-01,20240221_ac21af_155459_170552,ac21af,train
step1_raw_2024-02-01_to_2024-03-01/20240222_3c4b29_163411_174300,step1_raw_2024-02-01_to_2024-03-01,20240222_3c4b29_163411_174300,3c4b29,test
step1_raw_2024-02-01_to_2024-03-01/20240222_3c6519_153712_170336,step1_raw_2024-02-01_to_2024-03-01,20240222_3c6519_153712_170336,3c6519,train
step1_raw_2024-02-01_to_2024-03-01/20240222_407af3_152329_163716,step1_raw_2024-02-01_to_2024-03-01,20240222_407af3_152329_163716,407af3,val
step1_raw_2024-02-01_to_2024-03-01/20240223_3c670c_181559_192519,step1_raw_2024-02-01_to_2024-03-01,20240223_3c670c_181559_192519,3c670c,train
step1_raw_2024-02-01_to_2024-03-01/20240224_3965ad_163659_174035,step1_raw_2024-02-01_to_2024-03-01,20240224_3965ad_163659_174035,3965ad,val
step1_raw_2024-02-01_to_2024-03-01/20240224_4b187c_155631_171515,step1_raw_2024-02-01_to_2024-03-01,20240224_4b187c_155631_171515,4b187c,test
step1_raw_2024-02-01_to_2024-03-01/20240224_aab812_164957_180441,step1_raw_2024-02-01_to_2024-03-01,20240224_aab812_164957_180441,aab812,test
step1_raw_2024-02-01_to_2024-03-01/20240224_c0104f_153519_164921,step1_raw_2024-02-01_to_2024-03-01,20240224_c0104f_153519_164921,c0104f,train
step1_raw_2024-02-01_to_2024-03-01/20240225_4b1882_191706_213047,step1_raw_2024-02-01_to_2024-03-01,20240225_4b1882_191706_213047,4b1882,val
step1_raw_2024-02-01_to_2024-03-01/20240226_461f48_171511_191734,step1_raw_2024-02-01_to_2024-03-01,20240226_461f48_171511_191734,461f48,train
step1_raw_2024-02-01_to_2024-03-01/20240226_4b1883_150324_173053,step1_raw_2024-02-01_to_2024-03-01,20240226_4b1883_150324_173053,4b1883,train
step1_raw_2024-02-01_to_2024-03-01/20240227_3c4b24_153504_165712,step1_raw_2024-02-01_to_2024-03-01,20240227_3c4b24_153504_165712,3c4b24,train
step1_raw_2024-02-01_to_2024-03-01/20240227_400774_174220_193945,step1_raw_2024-02-01_to_2024-03-01,20240227_400774_174220_193945,400774,train
step1_raw_2024-02-01_to_2024-03-01/20240227_406f77_144109_163752,step1_raw_2024-02-01_to_2024-03-01,20240227_406f77_144109_163752,406f77,train
step1_raw_2024-02-01_to_2024-03-01/20240227_4851ae_145337_161100,step1_raw_2024-02-01_to_2024-03-01,20240227_4851ae_145337_161100,4851ae,train
step1_raw_2024-02-01_to_2024-03-01/20240227_4b1886_153024_173923,step1_raw_2024-02-01_to_2024-03-01,20240227_4b1886_153024_173923,4b1886,train
step1_raw_2024-02-01_to_2024-03-01/20240228_39ce24_143437_154642,step1_raw_2024-02-01_to_2024-03-01,20240228_39ce24_143437_154642,39ce24,train
step1_raw_2024-02-01_to_2024-03-01/20240229_406a9d_154329_164905,step1_raw_2024-02-01_to_2024-03-01,20240229_406a9d_154329_164905,406a9d,train
step1_raw_2024-02-01_to_2024-03-01/20240229_4b187c_151752_162334,step1_raw_2024-02-01_to_2024-03-01,20240229_4b187c_151752_162334,4b187c,test
step1_raw_2024-02-01_to_2024-03-01/20240229_4b1883_151918_164230,step1_raw_2024-02-01_to_2024-03-01,20240229_4b1883_151918_164230,4b1883,train
step1_raw_2024-02-01_to_2024-03-01/20240229_8960f7_173934_185447,step1_raw_2024-02-01_to_2024-03-01,20240229_8960f7_173934_185447,8960f7,test
step1_raw_2024-02-01_to_2024-03-01/20240229_8964bf_152050_163010,step1_raw_2024-02-01_to_2024-03-01,20240229_8964bf_152050_163010,8964bf,train
step1_raw_2024-02-01_to_2024-03-01/20240301_400774_180139_192258,step1_raw_2024-02-01_to_2024-03-01,20240301_400774_180139_192258,400774,train
step1_raw_2024-02-01_to_2024-03-01/20240301_406891_190713_202333,step1_raw_2024-02-01_to_2024-03-01,20240301_406891_190713_202333,406891,val
step1_raw_2024-02-01_to_2024-03-01/20240301_4074e4_154236_164713,step1_raw_2024-02-01_to_2024-03-01,20240301_4074e4_154236_164713,4074e4,val
step1_raw_2024-02-01_to_2024-03-01/20240301_76cce7_180042_192418,step1_raw_2024-02-01_to_2024-03-01,20240301_76cce7_180042_192418,76cce7,test
step1_raw_2024-02-01_to_2024-03-01/20240301_ab79ca_160825_171212,step1_raw_2024-02-01_to_2024-03-01,20240301_ab79ca_160825_171212,ab79ca,train
step1_raw_2024-04-01_to_2024-05-01/20240401_4b1887_143028_154535,step1_raw_2024-04-01_to_2024-05-01,20240401_4b1887_143028_154535,4b1887,train
step1_raw_2024-04-01_to_2024-05-01/20240402_06a2c7_132641_143250,step1_raw_2024-04-01_to_2024-05-01,20240402_06a2c7_132641_143250,06a2c7,train
step1_raw_2024-04-01_to_2024-05-01/20240402_c01723_132022_142610,step1_raw_2024-04-01_to_2024-05-01,20240402_c01723_132022_142610,c01723,train
step1_raw_2024-04-01_to_2024-05-01/20240403_400684_122535_133958,step1_raw_2024-04-01_to_2024-05-01,20240403_400684_122535_133958,400684,train
step1_raw_2024-04-01_to_2024-05-01/20240403_400771_153220_170141,step1_raw_2024-04-01_to_2024-05-01,20240403_400771_153220_170141,400771,train
step1_raw_2024-04-01_to_2024-05-01/20240403_400772_135234_153121,step1_raw_2024-04-01_to_2024-05-01,20240403_400772_135234_153121,400772,train
step1_raw_2024-04-01_to_2024-05-01/20240403_4b1880_130358_140952,step1_raw_2024-04-01_to_2024-05-01,20240403_4b1880_130358_140952,4b1880,train
step1_raw_2024-04-01_to_2024-05-01/20240404_06a1c0_133903_145821,step1_raw_2024-04-01_to_2024-05-01,20240404_06a1c0_133903_145821,06a1c0,train
step1_raw_2024-04-01_to_2024-05-01/20240404_4b187f_145304_160600,step1_raw_2024-04-01_to_2024-05-01,20240404_4b187f_145304_160600,4b187f,train
step1_raw_2024-04-01_to_2024-05-01/20240404_4b1885_145730_161457,step1_raw_2024-04-01_to_2024-05-01,20240404_4b1885_145730_161457,4b1885,train
step1_raw_2024-04-01_to_2024-05-01/20240404_4bb14b_145549_163236,step1_raw_2024-04-01_to_2024-05-01,20240404_4bb14b_145549_163236,4bb14b,train
step1_raw_2024-04-01_to_2024-05-01/20240404_76cce1_173233_183236,step1_raw_2024-04-01_to_2024-05-01,20240404_76cce1_173233_183236,76cce1,val
step1_raw_2024-04-01_to_2024-05-01/20240404_a75283_142939_153303,step1_raw_2024-04-01_to_2024-05-01,20240404_a75283_142939_153303,a75283,train
step1_raw_2024-04-01_to_2024-05-01/20240404_ac308f_135607_151138,step1_raw_2024-04-01_to_2024-05-01,20240404_ac308f_135607_151138,ac308f,train
step1_raw_2024-04-01_to_2024-05-01/20240405_39d2a5_135831_150458,step1_raw_2024-04-01_to_2024-05-01,20240405_39d2a5_135831_150458,39d2a5,val
step1_raw_2024-04-01_to_2024-05-01/20240405_4007ed_145927_162240,step1_raw_2024-04-01_to_2024-05-01,20240405_4007ed_145927_162240,4007ed,train
step1_raw_2024-04-01_to_2024-05-01/20240405_c01754_151303_162700,step1_raw_2024-04-01_to_2024-05-01,20240405_c01754_151303_162700,c01754,train
step1_raw_2024-04-01_to_2024-05-01/20240406_3c4ada_120823_130954,step1_raw_2024-04-01_to_2024-05-01,20240406_3c4ada_120823_130954,3c4ada,test
step1_raw_2024-04-01_to_2024-05-01/20240406_4006c2_133723_152718,step1_raw_2024-04-01_to_2024-05-01,20240406_4006c2_133723_152718,4006c2,train
step1_raw_2024-04-01_to_2024-05-01/20240406_400772_131532_144133,step1_raw_2024-04-01_to_2024-05-01,20240406_400772_131532_144133,400772,train
step1_raw_2024-04-01_to_2024-05-01/20240406_4b1885_142008_152104,step1_raw_2024-04-01_to_2024-05-01,20240406_4b1885_142008_152104,4b1885,train
step1_raw_2024-04-01_to_2024-05-01/20240406_76cce7_171910_182523,step1_raw_2024-04-01_to_2024-05-01,20240406_76cce7_171910_182523,76cce7,test
step1_raw_2024-04-01_to_2024-05-01/20240406_aa77f0_133003_144757,step1_raw_2024-04-01_to_2024-05-01,20240406_aa77f0_133003_144757,aa77f0,val
step1_raw_2024-04-01_to_2024-05-01/20240407_347343_135200_151046,step1_raw_2024-04-01_to_2024-05-01,20240407_347343_135200_151046,347343,val
step1_raw_2024-04-01_to_2024-05-01/20240407_4007ed_144338_154736,step1_raw_2024-04-01_to_2024-05-01,20240407_4007ed_144338_154736,4007ed,train
step1_raw_2024-04-01_to_2024-05-01/20240408_3c4b34_141329_154028,step1_raw_2024-04-01_to_2024-05-01,20240408_3c4b34_141329_154028,3c4b34,test
step1_raw_2024-04-01_to_2024-05-01/20240408_406b0a_155247_170040,step1_raw_2024-04-01_to_2024-05-01,20240408_406b0a_155247_170040,406b0a,train
step1_raw_2024-04-01_to_2024-05-01/20240408_4850e6_132431_143920,step1_raw_2024-04-01_to_2024-05-01,20240408_4850e6_132431_143920,4850e6,train
step1_raw_2024-04-01_to_2024-05-01/20240408_a0752b_135117_150037,step1_raw_2024-04-01_to_2024-05-01,20240408_a0752b_135117_150037,a0752b,train
step1_raw_2024-04-01_to_2024-05-01/20240408_aa6ccb_121417_135108,step1_raw_2024-04-01_to_2024-05-01,20240408_aa6ccb_121417_135108,aa6ccb,train
step1_raw_2024-04-01_to_2024-05-01/20240408_aa9bb8_131101_143415,step1_raw_2024-04-01_to_2024-05-01,20240408_aa9bb8_131101_143415,aa9bb8,train
step1_raw_2024-04-01_to_2024-05-01/20240409_39cf02_113257_123641,step1_raw_2024-04-01_to_2024-05-01,20240409_39cf02_113257_123641,39cf02,train
step1_raw_2024-04-01_to_2024-05-01/20240409_3c4a02_150202_161150,step1_raw_2024-04-01_to_2024-05-01,20240409_3c4a02_150202_161150,3c4a02,train
step1_raw_2024-04-01_to_2024-05-01/20240409_4007f1_133723_160624,step1_raw_2024-04-01_to_2024-05-01,20240409_4007f1_133723_160624,4007f1,train
step1_raw_2024-04-01_to_2024-05-01/20240409_406b20_154026_171736,step1_raw_2024-04-01_to_2024-05-01,20240409_406b20_154026_171736,406b20,train
step1_raw_2024-04-01_to_2024-05-01/20240409_4b187c_141808_154410,step1_raw_2024-04-01_to_2024-05-01,20240409_4b187c_141808_154410,4b187c,test
step1_raw_2024-04-01_to_2024-05-01/20240409_4ca87d_122801_140342,step1_raw_2024-04-01_to_2024-05-01,20240409_4ca87d_122801_140342,4ca87d,train
step1_raw_2024-04-01_to_2024-05-01/20240410_3c6562_143504_155418,step1_raw_2024-04-01_to_2024-05-01,20240410_3c6562_143504_155418,3c6562,train
step1_raw_2024-04-01_to_2024-05-01/20240410_400774_115242_132705,step1_raw_2024-04-01_to_2024-05-01,20240410_400774_115242_132705,400774,train
step1_raw_2024-04-01_to_2024-05-01/20240410_4b1884_123508_134600,step1_raw_2024-04-01_to_2024-05-01,20240410_4b1884_123508_134600,4b1884,val
step1_raw_2024-04-01_to_2024-05-01/20240410_89644c_130954_141827,step1_raw_2024-04-01_to_2024-05-01,20240410_89644c_130954_141827,89644c,train
step1_raw_2024-04-01_to_2024-05-01/20240411_39cf03_140907_151653,step1_raw_2024-04-01_to_2024-05-01,20240411_39cf03_140907_151653,39cf03,train
step1_raw_2024-04-01_to_2024-05-01/20240411_4b1883_112515_124042,step1_raw_2024-04-01_to_2024-05-01,20240411_4b1883_112515_124042,4b1883,train
step1_raw_2024-04-01_to_2024-05-01/20240411_4c0221_154107_165027,step1_raw_2024-04-01_to_2024-05-01,20240411_4c0221_154107_165027,4c0221,train
step1_raw_2024-04-01_to_2024-05-01/20240411_a28dc8_125823_140631,step1_raw_2024-04-01_to_2024-05-01,20240411_a28dc8_125823_140631,a28dc8,train
step1_raw_2024-04-01_to_2024-05-01/20240412_4006c2_134209_152830,step1_raw_2024-04-01_to_2024-05-01,20240412_4006c2_134209_152830,4006c2,train
step1_raw_2024-04-01_to_2024-05-01/20240412_400772_152632_173633,step1_raw_2024-04-01_to_2024-05-01,20240412_400772_152632_173633,400772,train
step1_raw_2024-04-01_to_2024-05-01/20240412_4911f5_150338_161644,step1_raw_2024-04-01_to_2024-05-01,20240412_4911f5_150338_161644,4911f5,train
step1_raw_2024-04-01_to_2024-05-01/20240412_4b1883_111308_131631,step1_raw_2024-04-01_to_2024-05-01,20240412_4b1883_111308_131631,4b1883,train
step1_raw_2024-04-01_to_2024-05-01/20240412_aa7f5e_134726_151535,step1_raw_2024-04-01_to_2024-05-01,20240412_aa7f5e_134726_151535,aa7f5e,train
step1_raw_2024-04-01_to_2024-05-01/20240413_3c64ec_153609_165643,step1_raw_2024-04-01_to_2024-05-01,20240413_3c64ec_153609_165643,3c64ec,train
step1_raw_2024-04-01_to_2024-05-01/20240413_a05627_114235_124537,step1_raw_2024-04-01_to_2024-05-01,20240413_a05627_114235_124537,a05627,train
step1_raw_2024-04-01_to_2024-05-01/20240413_aa944a_164246_180032,step1_raw_2024-04-01_to_2024-05-01,20240413_aa944a_164246_180032,aa944a,train
step1_raw_2024-04-01_to_2024-05-01/20240413_aabf80_121026_131300,step1_raw_2024-04-01_to_2024-05-01,20240413_aabf80_121026_131300,aabf80,train
step1_raw_2024-04-01_to_2024-05-01/20240414_39cf12_134545_145505,step1_raw_2024-04-01_to_2024-05-01,20240414_39cf12_134545_145505,39cf12,train
step1_raw_2024-04-01_to_2024-05-01/20240414_3c4a8b_151056_162246,step1_raw_2024-04-01_to_2024-05-01,20240414_3c4a8b_151056_162246,3c4a8b,train
step1_raw_2024-04-01_to_2024-05-01/20240414_4b187c_140709_152405,step1_raw_2024-04-01_to_2024-05-01,20240414_4b187c_140709_152405,4b187c,test
step1_raw_2024-04-01_to_2024-05-01/20240414_4b1883_145506_161432,step1_raw_2024-04-01_to_2024-05-01,20240414_4b1883_145506_161432,4b1883,train
step1_raw_2024-04-01_to_2024-05-01/20240415_39d2a2_113127_123415,step1_raw_2024-04-01_to_2024-05-01,20240415_39d2a2_113127_123415,39d2a2,val
step1_raw_2024-04-01_to_2024-05-01/20240415_3c4a8b_123655_134615,step1_raw_2024-04-01_to_2024-05-01,20240415_3c4a8b_123655_134615,3c4a8b,train
step1_raw_2024-04-01_to_2024-05-01/20240415_4b1887_135010_151009,step1_raw_2024-04-01_to_2024-05-01,20240415_4b1887_135010_151009,4b1887,train
step1_raw_2024-04-01_to_2024-05-01/20240415_aa77f0_114325_125513,step1_raw_2024-04-01_to_2024-05-01,20240415_aa77f0_114325_125513,aa77f0,val
step1_raw_2024-04-01_to_2024-05-01/20240416_39cf0e_141041_151330,step1_raw_2024-04-01_to_2024-05-01,20240416_39cf0e_141041_151330,39cf0e,train
step1_raw_2024-04-01_to_2024-05-01/20240416_406d1a_160244_173950,step1_raw_2024-04-01_to_2024-05-01,20240416_406d1a_160244_173950,406d1a,train
step1_raw_2024-04-01_to_2024-05-01/20240416_406f76_141233_151454,step1_raw_2024-04-01_to_2024-05-01,20240416_406f76_141233_151454,406f76,train
step1_raw_2024-04-01_to_2024-05-01/20240416_a07214_124130_135050,step1_raw_2024-04-01_to_2024-05-01,20240416_a07214_124130_135050,a07214,train
step1_raw_2024-04-01_to_2024-05-01/20240416_aabf80_133142_151125,step1_raw_2024-04-01_to_2024-05-01,20240416_aabf80_133142_151125,aabf80,train
step1_raw_2024-04-01_to_2024-05-01/20240416_ab6fbf_130420_143041,step1_raw_2024-04-01_to_2024-05-01,20240416_ab6fbf_130420_143041,ab6fbf,train
step1_raw_2024-04-01_to_2024-05-01/20240417_a92d6d_123300_133622,step1_raw_2024-04-01_to_2024-05-01,20240417_a92d6d_123300_133622,a92d6d,train
step1_raw_2024-04-01_to_2024-05-01/20240417_ac053f_124449_140842,step1_raw_2024-04-01_to_2024-05-01,20240417_ac053f_124449_140842,ac053f,val
step1_raw_2024-04-01_to_2024-05-01/20240418_39d2a4_160823_172036,step1_raw_2024-04-01_to_2024-05-01,20240418_39d2a4_160823_172036,39d2a4,train
step1_raw_2024-04-01_to_2024-05-01/20240418_407944_143947_154908,step1_raw_2024-04-01_to_2024-05-01,20240418_407944_143947_154908,407944,train
step1_raw_2024-04-01_to_2024-05-01/20240418_4b187a_120327_133245,step1_raw_2024-04-01_to_2024-05-01,20240418_4b187a_120327_133245,4b187a,train
step1_raw_2024-04-01_to_2024-05-01/20240418_4bb150_154724_170442,step1_raw_2024-04-01_to_2024-05-01,20240418_4bb150_154724_170442,4bb150,val
step1_raw_2024-04-01_to_2024-05-01/20240418_aa5428_152109_170938,step1_raw_2024-04-01_to_2024-05-01,20240418_aa5428_152109_170938,aa5428,train
step1_raw_2024-04-01_to_2024-05-01/20240418_aac6ee_105046_121136,step1_raw_2024-04-01_to_2024-05-01,20240418_aac6ee_105046_121136,aac6ee,train
step1_raw_2024-04-01_to_2024-05-01/20240418_ac21af_123507_133901,step1_raw_2024-04-01_to_2024-05-01,20240418_ac21af_123507_133901,ac21af,train
step1_raw_2024-04-01_to_2024-05-01/20240419_39cf11_124904_135213,step1_raw_2024-04-01_to_2024-05-01,20240419_39cf11_124904_135213,39cf11,train
step1_raw_2024-04-01_to_2024-05-01/20240419_4006c2_120230_133725,step1_raw_2024-04-01_to_2024-05-01,20240419_4006c2_120230_133725,4006c2,train
step1_raw_2024-04-01_to_2024-05-01/20240419_4b187d_153254_163529,step1_raw_2024-04-01_to_2024-05-01,20240419_4b187d_153254_163529,4b187d,val
step1_raw_2024-04-01_to_2024-05-01/20240419_4b187e_123722_134539,step1_raw_2024-04-01_to_2024-05-01,20240419_4b187e_123722_134539,4b187e,train
step1_raw_2024-04-01_to_2024-05-01/20240419_aac6ee_103713_114436,step1_raw_2024-04-01_to_2024-05-01,20240419_aac6ee_103713_114436,aac6ee,train
step1_raw_2024-04-01_to_2024-05-01/20240420_76cce7_172017_182939,step1_raw_2024-04-01_to_2024-05-01,20240420_76cce7_172017_182939,76cce7,test
step1_raw_2024-04-01_to_2024-05-01/20240421_4b187e_144207_154308,step1_raw_2024-04-01_to_2024-05-01,20240421_4b187e_144207_154308,4b187e,train
step1_raw_2024-04-01_to_2024-05-01/20240421_4bb0ee_123148_134345,step1_raw_2024-04-01_to_2024-05-01,20240421_4bb0ee_123148_134345,4bb0ee,train
step1_raw_2024-04-01_to_2024-05-01/20240421_4bb145_154158_165856,step1_raw_2024-04-01_to_2024-05-01,20240421_4bb145_154158_165856,4bb145,val
step1_raw_2024-04-01_to_2024-05-01/20240421_76cce4_170528_182916,step1_raw_2024-04-01_to_2024-05-01,20240421_76cce4_170528_182916,76cce4,test
step1_raw_2024-04-01_to_2024-05-01/20240421_aa6914_140754_151929,step1_raw_2024-04-01_to_2024-05-01,20240421_aa6914_140754_151929,aa6914,train
